PC=D438 OP: LDA 0078(ZPG)  A:AA X:55 Y:A4, P:24, S:FB
PC=D43A OP: JSR F9AD(ABS)  A:55 X:55 Y:A4, P:24, S:FB
PC=F9AD OP: BCS F9BA(REL)  A:55 X:55 Y:A4, P:24, S:F9
PC=F9AF OP: BEQ F9BA(REL)  A:55 X:55 Y:A4, P:24, S:F9
PC=F9B1 OP: BMI F9BA(REL)  A:55 X:55 Y:A4, P:24, S:F9
PC=F9B3 OP: BVS F9BA(REL)  A:55 X:55 Y:A4, P:24, S:F9
PC=F9B5 OP: CMP 0055(IMM)  A:55 X:55 Y:A4, P:24, S:F9
PC=F9B7 OP: BNE F9BA(REL)  A:55 X:55 Y:A4, P:27, S:F9
PC=F9B9 OP: RTS ----(IMP)  A:55 X:55 Y:A4, P:27, S:F9
PC=D43D OP: INY ----(IMP)  A:55 X:55 Y:A4, P:27, S:FB
PC=D43E OP: JSR F9BD(ABS)  A:55 X:55 Y:A5, P:A5, S:FB
PC=F9BD OP: BIT 0001(ZPG)  A:55 X:55 Y:A5, P:A5, S:F9
PC=F9BF OP: SEC ----(IMP)  A:55 X:55 Y:A5, P:E5, S:F9
PC=F9C0 OP: LDA 0080(IMM)  A:55 X:55 Y:A5, P:E5, S:F9
PC=F9C2 OP: RTS ----(IMP)  A:80 X:55 Y:A5, P:E5, S:F9
PC=D441 OP: STA 0078(ZPG)  A:80 X:55 Y:A5, P:E5, S:FB
PC=D443 OP: ASL 0078(ZPG)  A:80 X:55 Y:A5, P:E5, S:FB
PC=D445 OP: LDA 0078(ZPG)  A:80 X:55 Y:A5, P:67, S:FB
PC=D447 OP: JSR F9C3(ABS)  A:00 X:55 Y:A5, P:67, S:FB
PC=F9C3 OP: BCC F9E1(REL)  A:00 X:55 Y:A5, P:67, S:F9
PC=F9C5 OP: BNE F9E1(REL)  A:00 X:55 Y:A5, P:67, S:F9
PC=F9C7 OP: BMI F9E1(REL)  A:00 X:55 Y:A5, P:67, S:F9
PC=F9C9 OP: BVC F9E1(REL)  A:00 X:55 Y:A5, P:67, S:F9
PC=F9CB OP: CMP 0000(IMM)  A:00 X:55 Y:A5, P:67, S:F9
PC=F9CD OP: BNE F9E1(REL)  A:00 X:55 Y:A5, P:67, S:F9
PC=F9CF OP: CLV ----(IMP)  A:00 X:55 Y:A5, P:67, S:F9
PC=F9D0 OP: LDA 0055(IMM)  A:00 X:55 Y:A5, P:27, S:F9
PC=F9D2 OP: SEC ----(IMP)  A:55 X:55 Y:A5, P:25, S:F9
PC=F9D3 OP: RTS ----(IMP)  A:55 X:55 Y:A5, P:25, S:F9
PC=D44A OP: INY ----(IMP)  A:55 X:55 Y:A5, P:25, S:FB
PC=D44B OP: STA 0078(ZPG)  A:55 X:55 Y:A6, P:A5, S:FB
PC=D44D OP: ASL 0078(ZPG)  A:55 X:55 Y:A6, P:A5, S:FB
PC=D44F OP: LDA 0078(ZPG)  A:55 X:55 Y:A6, P:A4, S:FB
PC=D451 OP: JSR F9D4(ABS)  A:AA X:55 Y:A6, P:A4, S:FB
PC=F9D4 OP: BCS F9E1(REL)  A:AA X:55 Y:A6, P:A4, S:F9
PC=F9D6 OP: BEQ F9E1(REL)  A:AA X:55 Y:A6, P:A4, S:F9
PC=F9D8 OP: BPL F9E1(REL)  A:AA X:55 Y:A6, P:A4, S:F9
PC=F9DA OP: BVS F9E1(REL)  A:AA X:55 Y:A6, P:A4, S:F9
PC=F9DC OP: CMP 00AA(IMM)  A:AA X:55 Y:A6, P:A4, S:F9
PC=F9DE OP: BNE F9E1(REL)  A:AA X:55 Y:A6, P:27, S:F9
PC=F9E0 OP: RTS ----(IMP)  A:AA X:55 Y:A6, P:27, S:F9
PC=D454 OP: INY ----(IMP)  A:AA X:55 Y:A6, P:27, S:FB
PC=D455 OP: JSR F9E4(ABS)  A:AA X:55 Y:A7, P:A5, S:FB
PC=F9E4 OP: BIT 0001(ZPG)  A:AA X:55 Y:A7, P:A5, S:F9
PC=F9E6 OP: SEC ----(IMP)  A:AA X:55 Y:A7, P:E5, S:F9
PC=F9E7 OP: LDA 0001(IMM)  A:AA X:55 Y:A7, P:E5, S:F9
PC=F9E9 OP: RTS ----(IMP)  A:01 X:55 Y:A7, P:65, S:F9
PC=D458 OP: STA 0078(ZPG)  A:01 X:55 Y:A7, P:65, S:FB
PC=D45A OP: ROR 0078(ZPG)  A:01 X:55 Y:A7, P:65, S:FB
PC=D45C OP: LDA 0078(ZPG)  A:01 X:55 Y:A7, P:E5, S:FB
PC=D45E OP: JSR F9EA(ABS)  A:80 X:55 Y:A7, P:E5, S:FB
PC=F9EA OP: BCC FA08(REL)  A:80 X:55 Y:A7, P:E5, S:F9
PC=F9EC OP: BEQ FA08(REL)  A:80 X:55 Y:A7, P:E5, S:F9
PC=F9EE OP: BPL FA08(REL)  A:80 X:55 Y:A7, P:E5, S:F9
PC=F9F0 OP: BVC FA08(REL)  A:80 X:55 Y:A7, P:E5, S:F9
PC=F9F2 OP: CMP 0080(IMM)  A:80 X:55 Y:A7, P:E5, S:F9
PC=F9F4 OP: BNE FA08(REL)  A:80 X:55 Y:A7, P:67, S:F9
PC=F9F6 OP: CLV ----(IMP)  A:80 X:55 Y:A7, P:67, S:F9
PC=F9F7 OP: CLC ----(IMP)  A:80 X:55 Y:A7, P:27, S:F9
PC=F9F8 OP: LDA 0055(IMM)  A:80 X:55 Y:A7, P:26, S:F9
PC=F9FA OP: RTS ----(IMP)  A:55 X:55 Y:A7, P:24, S:F9
PC=D461 OP: INY ----(IMP)  A:55 X:55 Y:A7, P:24, S:FB
PC=D462 OP: STA 0078(ZPG)  A:55 X:55 Y:A8, P:A4, S:FB
PC=D464 OP: ROR 0078(ZPG)  A:55 X:55 Y:A8, P:A4, S:FB
PC=D466 OP: LDA 0078(ZPG)  A:55 X:55 Y:A8, P:25, S:FB
PC=D468 OP: JSR F9FB(ABS)  A:2A X:55 Y:A8, P:25, S:FB
PC=F9FB OP: BCC FA08(REL)  A:2A X:55 Y:A8, P:25, S:F9
PC=F9FD OP: BEQ FA08(REL)  A:2A X:55 Y:A8, P:25, S:F9
PC=F9FF OP: BMI FA08(REL)  A:2A X:55 Y:A8, P:25, S:F9
PC=FA01 OP: BVS FA08(REL)  A:2A X:55 Y:A8, P:25, S:F9
PC=FA03 OP: CMP 002A(IMM)  A:2A X:55 Y:A8, P:25, S:F9
PC=FA05 OP: BNE FA08(REL)  A:2A X:55 Y:A8, P:27, S:F9
PC=FA07 OP: RTS ----(IMP)  A:2A X:55 Y:A8, P:27, S:F9
PC=D46B OP: INY ----(IMP)  A:2A X:55 Y:A8, P:27, S:FB
PC=D46C OP: JSR FA0A(ABS)  A:2A X:55 Y:A9, P:A5, S:FB
PC=FA0A OP: BIT 0001(ZPG)  A:2A X:55 Y:A9, P:A5, S:F9
PC=FA0C OP: SEC ----(IMP)  A:2A X:55 Y:A9, P:E5, S:F9
PC=FA0D OP: LDA 0080(IMM)  A:2A X:55 Y:A9, P:E5, S:F9
PC=FA0F OP: RTS ----(IMP)  A:80 X:55 Y:A9, P:E5, S:F9
PC=D46F OP: STA 0078(ZPG)  A:80 X:55 Y:A9, P:E5, S:FB
PC=D471 OP: ROL 0078(ZPG)  A:80 X:55 Y:A9, P:E5, S:FB
PC=D473 OP: LDA 0078(ZPG)  A:80 X:55 Y:A9, P:65, S:FB
PC=D475 OP: JSR FA10(ABS)  A:01 X:55 Y:A9, P:65, S:FB
PC=FA10 OP: BCC FA2E(REL)  A:01 X:55 Y:A9, P:65, S:F9
PC=FA12 OP: BEQ FA2E(REL)  A:01 X:55 Y:A9, P:65, S:F9
PC=FA14 OP: BMI FA2E(REL)  A:01 X:55 Y:A9, P:65, S:F9
PC=FA16 OP: BVC FA2E(REL)  A:01 X:55 Y:A9, P:65, S:F9
PC=FA18 OP: CMP 0001(IMM)  A:01 X:55 Y:A9, P:65, S:F9
PC=FA1A OP: BNE FA2E(REL)  A:01 X:55 Y:A9, P:67, S:F9
PC=FA1C OP: CLV ----(IMP)  A:01 X:55 Y:A9, P:67, S:F9
PC=FA1D OP: CLC ----(IMP)  A:01 X:55 Y:A9, P:27, S:F9
PC=FA1E OP: LDA 0055(IMM)  A:01 X:55 Y:A9, P:26, S:F9
PC=FA20 OP: RTS ----(IMP)  A:55 X:55 Y:A9, P:24, S:F9
PC=D478 OP: INY ----(IMP)  A:55 X:55 Y:A9, P:24, S:FB
PC=D479 OP: STA 0078(ZPG)  A:55 X:55 Y:AA, P:A4, S:FB
PC=D47B OP: ROL 0078(ZPG)  A:55 X:55 Y:AA, P:A4, S:FB
PC=D47D OP: LDA 0078(ZPG)  A:55 X:55 Y:AA, P:A4, S:FB
PC=D47F OP: JSR FA21(ABS)  A:AA X:55 Y:AA, P:A4, S:FB
PC=FA21 OP: BCS FA2E(REL)  A:AA X:55 Y:AA, P:A4, S:F9
PC=FA23 OP: BEQ FA2E(REL)  A:AA X:55 Y:AA, P:A4, S:F9
PC=FA25 OP: BPL FA2E(REL)  A:AA X:55 Y:AA, P:A4, S:F9
PC=FA27 OP: BVS FA2E(REL)  A:AA X:55 Y:AA, P:A4, S:F9
PC=FA29 OP: CMP 00AA(IMM)  A:AA X:55 Y:AA, P:A4, S:F9
PC=FA2B OP: BNE FA2E(REL)  A:AA X:55 Y:AA, P:27, S:F9
PC=FA2D OP: RTS ----(IMP)  A:AA X:55 Y:AA, P:27, S:F9
PC=D482 OP: LDA 00FF(IMM)  A:AA X:55 Y:AA, P:27, S:FB
PC=D484 OP: STA 0078(ZPG)  A:FF X:55 Y:AA, P:A5, S:FB
PC=D486 OP: STA 0001(ZPG)  A:FF X:55 Y:AA, P:A5, S:FB
PC=D488 OP: BIT 0001(ZPG)  A:FF X:55 Y:AA, P:A5, S:FB
PC=D48A OP: SEC ----(IMP)  A:FF X:55 Y:AA, P:E5, S:FB
PC=D48B OP: INC 0078(ZPG)  A:FF X:55 Y:AA, P:E5, S:FB
PC=D48D OP: BNE D49B(REL)  A:FF X:55 Y:AA, P:67, S:FB
PC=D48F OP: BMI D49B(REL)  A:FF X:55 Y:AA, P:67, S:FB
PC=D491 OP: BVC D49B(REL)  A:FF X:55 Y:AA, P:67, S:FB
PC=D493 OP: BCC D49B(REL)  A:FF X:55 Y:AA, P:67, S:FB
PC=D495 OP: LDA 0078(ZPG)  A:FF X:55 Y:AA, P:67, S:FB
PC=D497 OP: CMP 0000(IMM)  A:00 X:55 Y:AA, P:67, S:FB
PC=D499 OP: BEQ D49F(REL)  A:00 X:55 Y:AA, P:67, S:FB
PC=D49F OP: LDA 007F(IMM)  A:00 X:55 Y:AA, P:67, S:FB
PC=D4A1 OP: STA 0078(ZPG)  A:7F X:55 Y:AA, P:65, S:FB
PC=D4A3 OP: CLV ----(IMP)  A:7F X:55 Y:AA, P:65, S:FB
PC=D4A4 OP: CLC ----(IMP)  A:7F X:55 Y:AA, P:25, S:FB
PC=D4A5 OP: INC 0078(ZPG)  A:7F X:55 Y:AA, P:24, S:FB
PC=D4A7 OP: BEQ D4B5(REL)  A:7F X:55 Y:AA, P:A4, S:FB
PC=D4A9 OP: BPL D4B5(REL)  A:7F X:55 Y:AA, P:A4, S:FB
PC=D4AB OP: BVS D4B5(REL)  A:7F X:55 Y:AA, P:A4, S:FB
PC=D4AD OP: BCS D4B5(REL)  A:7F X:55 Y:AA, P:A4, S:FB
PC=D4AF OP: LDA 0078(ZPG)  A:7F X:55 Y:AA, P:A4, S:FB
PC=D4B1 OP: CMP 0080(IMM)  A:80 X:55 Y:AA, P:A4, S:FB
PC=D4B3 OP: BEQ D4B9(REL)  A:80 X:55 Y:AA, P:27, S:FB
PC=D4B9 OP: LDA 0000(IMM)  A:80 X:55 Y:AA, P:27, S:FB
PC=D4BB OP: STA 0078(ZPG)  A:00 X:55 Y:AA, P:27, S:FB
PC=D4BD OP: BIT 0001(ZPG)  A:00 X:55 Y:AA, P:27, S:FB
PC=D4BF OP: SEC ----(IMP)  A:00 X:55 Y:AA, P:E7, S:FB
PC=D4C0 OP: DEC 0078(ZPG)  A:00 X:55 Y:AA, P:E7, S:FB
PC=D4C2 OP: BEQ D4D0(REL)  A:00 X:55 Y:AA, P:E5, S:FB
PC=D4C4 OP: BPL D4D0(REL)  A:00 X:55 Y:AA, P:E5, S:FB
PC=D4C6 OP: BVC D4D0(REL)  A:00 X:55 Y:AA, P:E5, S:FB
PC=D4C8 OP: BCC D4D0(REL)  A:00 X:55 Y:AA, P:E5, S:FB
PC=D4CA OP: LDA 0078(ZPG)  A:00 X:55 Y:AA, P:E5, S:FB
PC=D4CC OP: CMP 00FF(IMM)  A:FF X:55 Y:AA, P:E5, S:FB
PC=D4CE OP: BEQ D4D4(REL)  A:FF X:55 Y:AA, P:67, S:FB
PC=D4D4 OP: LDA 0080(IMM)  A:FF X:55 Y:AA, P:67, S:FB
PC=D4D6 OP: STA 0078(ZPG)  A:80 X:55 Y:AA, P:E5, S:FB
PC=D4D8 OP: CLV ----(IMP)  A:80 X:55 Y:AA, P:E5, S:FB
PC=D4D9 OP: CLC ----(IMP)  A:80 X:55 Y:AA, P:A5, S:FB
PC=D4DA OP: DEC 0078(ZPG)  A:80 X:55 Y:AA, P:A4, S:FB
PC=D4DC OP: BEQ D4EA(REL)  A:80 X:55 Y:AA, P:24, S:FB
PC=D4DE OP: BMI D4EA(REL)  A:80 X:55 Y:AA, P:24, S:FB
PC=D4E0 OP: BVS D4EA(REL)  A:80 X:55 Y:AA, P:24, S:FB
PC=D4E2 OP: BCS D4EA(REL)  A:80 X:55 Y:AA, P:24, S:FB
PC=D4E4 OP: LDA 0078(ZPG)  A:80 X:55 Y:AA, P:24, S:FB
PC=D4E6 OP: CMP 007F(IMM)  A:7F X:55 Y:AA, P:24, S:FB
PC=D4E8 OP: BEQ D4EE(REL)  A:7F X:55 Y:AA, P:27, S:FB
PC=D4EE OP: LDA 0001(IMM)  A:7F X:55 Y:AA, P:27, S:FB
PC=D4F0 OP: STA 0078(ZPG)  A:01 X:55 Y:AA, P:25, S:FB
PC=D4F2 OP: DEC 0078(ZPG)  A:01 X:55 Y:AA, P:25, S:FB
PC=D4F4 OP: BEQ D4FA(REL)  A:01 X:55 Y:AA, P:27, S:FB
PC=D4FA OP: RTS ----(IMP)  A:01 X:55 Y:AA, P:27, S:FB
PC=C615 OP: JSR D4FB(ABS)  A:01 X:55 Y:AA, P:27, S:FD
PC=D4FB OP: LDA 0055(IMM)  A:01 X:55 Y:AA, P:27, S:FB
PC=D4FD OP: STA 0678(ABS)  A:55 X:55 Y:AA, P:25, S:FB
PC=D500 OP: LDA 00FF(IMM)  A:55 X:55 Y:AA, P:25, S:FB
PC=D502 OP: STA 0001(ZPG)  A:FF X:55 Y:AA, P:A5, S:FB
PC=D504 OP: BIT 0001(ZPG)  A:FF X:55 Y:AA, P:A5, S:FB
PC=D506 OP: LDY 0011(IMM)  A:FF X:55 Y:AA, P:E5, S:FB
PC=D508 OP: LDX 0023(IMM)  A:FF X:55 Y:11, P:65, S:FB
PC=D50A OP: LDA 0000(IMM)  A:FF X:23 Y:11, P:65, S:FB
PC=D50C OP: LDA 0678(ABS)  A:00 X:23 Y:11, P:67, S:FB
PC=D50F OP: BEQ D521(REL)  A:55 X:23 Y:11, P:65, S:FB
PC=D511 OP: BMI D521(REL)  A:55 X:23 Y:11, P:65, S:FB
PC=D513 OP: CMP 0055(IMM)  A:55 X:23 Y:11, P:65, S:FB
PC=D515 OP: BNE D521(REL)  A:55 X:23 Y:11, P:67, S:FB
PC=D517 OP: CPY 0011(IMM)  A:55 X:23 Y:11, P:67, S:FB
PC=D519 OP: BNE D521(REL)  A:55 X:23 Y:11, P:67, S:FB
PC=D51B OP: CPX 0023(IMM)  A:55 X:23 Y:11, P:67, S:FB
PC=D51D OP: BVC D521(REL)  A:55 X:23 Y:11, P:67, S:FB
PC=D51F OP: BEQ D525(REL)  A:55 X:23 Y:11, P:67, S:FB
PC=D525 OP: LDA 0046(IMM)  A:55 X:23 Y:11, P:67, S:FB
PC=D527 OP: BIT 0001(ZPG)  A:46 X:23 Y:11, P:65, S:FB
PC=D529 OP: STA 0678(ABS)  A:46 X:23 Y:11, P:E5, S:FB
PC=D52C OP: BEQ D539(REL)  A:46 X:23 Y:11, P:E5, S:FB
PC=D52E OP: BPL D539(REL)  A:46 X:23 Y:11, P:E5, S:FB
PC=D530 OP: BVC D539(REL)  A:46 X:23 Y:11, P:E5, S:FB
PC=D532 OP: LDA 0678(ABS)  A:46 X:23 Y:11, P:E5, S:FB
PC=D535 OP: CMP 0046(IMM)  A:46 X:23 Y:11, P:65, S:FB
PC=D537 OP: BEQ D53D(REL)  A:46 X:23 Y:11, P:67, S:FB
PC=D53D OP: LDA 0055(IMM)  A:46 X:23 Y:11, P:67, S:FB
PC=D53F OP: STA 0678(ABS)  A:55 X:23 Y:11, P:65, S:FB
PC=D542 OP: BIT 0001(ZPG)  A:55 X:23 Y:11, P:65, S:FB
PC=D544 OP: LDA 0011(IMM)  A:55 X:23 Y:11, P:E5, S:FB
PC=D546 OP: LDX 0023(IMM)  A:11 X:23 Y:11, P:65, S:FB
PC=D548 OP: LDY 0000(IMM)  A:11 X:23 Y:11, P:65, S:FB
PC=D54A OP: LDY 0678(ABS)  A:11 X:23 Y:00, P:67, S:FB
PC=D54D OP: BEQ D55F(REL)  A:11 X:23 Y:55, P:65, S:FB
PC=D54F OP: BMI D55F(REL)  A:11 X:23 Y:55, P:65, S:FB
PC=D551 OP: CPY 0055(IMM)  A:11 X:23 Y:55, P:65, S:FB
PC=D553 OP: BNE D55F(REL)  A:11 X:23 Y:55, P:67, S:FB
PC=D555 OP: CMP 0011(IMM)  A:11 X:23 Y:55, P:67, S:FB
PC=D557 OP: BNE D55F(REL)  A:11 X:23 Y:55, P:67, S:FB
PC=D559 OP: CPX 0023(IMM)  A:11 X:23 Y:55, P:67, S:FB
PC=D55B OP: BVC D55F(REL)  A:11 X:23 Y:55, P:67, S:FB
PC=D55D OP: BEQ D563(REL)  A:11 X:23 Y:55, P:67, S:FB
PC=D563 OP: LDY 0046(IMM)  A:11 X:23 Y:55, P:67, S:FB
PC=D565 OP: BIT 0001(ZPG)  A:11 X:23 Y:46, P:65, S:FB
PC=D567 OP: STY 0678(ABS)  A:11 X:23 Y:46, P:E5, S:FB
PC=D56A OP: BEQ D577(REL)  A:11 X:23 Y:46, P:E5, S:FB
PC=D56C OP: BPL D577(REL)  A:11 X:23 Y:46, P:E5, S:FB
PC=D56E OP: BVC D577(REL)  A:11 X:23 Y:46, P:E5, S:FB
PC=D570 OP: LDY 0678(ABS)  A:11 X:23 Y:46, P:E5, S:FB
PC=D573 OP: CPY 0046(IMM)  A:11 X:23 Y:46, P:65, S:FB
PC=D575 OP: BEQ D57B(REL)  A:11 X:23 Y:46, P:67, S:FB
PC=D57B OP: BIT 0001(ZPG)  A:11 X:23 Y:46, P:67, S:FB
PC=D57D OP: LDA 0055(IMM)  A:11 X:23 Y:46, P:E5, S:FB
PC=D57F OP: STA 0678(ABS)  A:55 X:23 Y:46, P:65, S:FB
PC=D582 OP: LDY 0011(IMM)  A:55 X:23 Y:46, P:65, S:FB
PC=D584 OP: LDA 0023(IMM)  A:55 X:23 Y:11, P:65, S:FB
PC=D586 OP: LDX 0000(IMM)  A:23 X:23 Y:11, P:65, S:FB
PC=D588 OP: LDX 0678(ABS)  A:23 X:00 Y:11, P:67, S:FB
PC=D58B OP: BEQ D59D(REL)  A:23 X:55 Y:11, P:65, S:FB
PC=D58D OP: BMI D59D(REL)  A:23 X:55 Y:11, P:65, S:FB
PC=D58F OP: CPX 0055(IMM)  A:23 X:55 Y:11, P:65, S:FB
PC=D591 OP: BNE D59D(REL)  A:23 X:55 Y:11, P:67, S:FB
PC=D593 OP: CPY 0011(IMM)  A:23 X:55 Y:11, P:67, S:FB
PC=D595 OP: BNE D59D(REL)  A:23 X:55 Y:11, P:67, S:FB
PC=D597 OP: CMP 0023(IMM)  A:23 X:55 Y:11, P:67, S:FB
PC=D599 OP: BVC D59D(REL)  A:23 X:55 Y:11, P:67, S:FB
PC=D59B OP: BEQ D5A1(REL)  A:23 X:55 Y:11, P:67, S:FB
PC=D5A1 OP: LDX 0046(IMM)  A:23 X:55 Y:11, P:67, S:FB
PC=D5A3 OP: BIT 0001(ZPG)  A:23 X:46 Y:11, P:65, S:FB
PC=D5A5 OP: STX 0678(ABS)  A:23 X:46 Y:11, P:E5, S:FB
PC=D5A8 OP: BEQ D5B5(REL)  A:23 X:46 Y:11, P:E5, S:FB
PC=D5AA OP: BPL D5B5(REL)  A:23 X:46 Y:11, P:E5, S:FB
PC=D5AC OP: BVC D5B5(REL)  A:23 X:46 Y:11, P:E5, S:FB
PC=D5AE OP: LDX 0678(ABS)  A:23 X:46 Y:11, P:E5, S:FB
PC=D5B1 OP: CPX 0046(IMM)  A:23 X:46 Y:11, P:65, S:FB
PC=D5B3 OP: BEQ D5B9(REL)  A:23 X:46 Y:11, P:67, S:FB
PC=D5B9 OP: LDA 00C0(IMM)  A:23 X:46 Y:11, P:67, S:FB
PC=D5BB OP: STA 0678(ABS)  A:C0 X:46 Y:11, P:E5, S:FB
PC=D5BE OP: LDX 0033(IMM)  A:C0 X:46 Y:11, P:E5, S:FB
PC=D5C0 OP: LDY 0088(IMM)  A:C0 X:33 Y:11, P:65, S:FB
PC=D5C2 OP: LDA 0005(IMM)  A:C0 X:33 Y:88, P:E5, S:FB
PC=D5C4 OP: BIT 0678(ABS)  A:05 X:33 Y:88, P:65, S:FB
PC=D5C7 OP: BPL D5D9(REL)  A:05 X:33 Y:88, P:E7, S:FB
PC=D5C9 OP: BVC D5D9(REL)  A:05 X:33 Y:88, P:E7, S:FB
PC=D5CB OP: BNE D5D9(REL)  A:05 X:33 Y:88, P:E7, S:FB
PC=D5CD OP: CMP 0005(IMM)  A:05 X:33 Y:88, P:E7, S:FB
PC=D5CF OP: BNE D5D9(REL)  A:05 X:33 Y:88, P:67, S:FB
PC=D5D1 OP: CPX 0033(IMM)  A:05 X:33 Y:88, P:67, S:FB
PC=D5D3 OP: BNE D5D9(REL)  A:05 X:33 Y:88, P:67, S:FB
PC=D5D5 OP: CPY 0088(IMM)  A:05 X:33 Y:88, P:67, S:FB
PC=D5D7 OP: BEQ D5DD(REL)  A:05 X:33 Y:88, P:67, S:FB
PC=D5DD OP: LDA 0003(IMM)  A:05 X:33 Y:88, P:67, S:FB
PC=D5DF OP: STA 0678(ABS)  A:03 X:33 Y:88, P:65, S:FB
PC=D5E2 OP: LDA 0001(IMM)  A:03 X:33 Y:88, P:65, S:FB
PC=D5E4 OP: BIT 0678(ABS)  A:01 X:33 Y:88, P:65, S:FB
PC=D5E7 OP: BMI D5F1(REL)  A:01 X:33 Y:88, P:25, S:FB
PC=D5E9 OP: BVS D5F1(REL)  A:01 X:33 Y:88, P:25, S:FB
PC=D5EB OP: BEQ D5F1(REL)  A:01 X:33 Y:88, P:25, S:FB
PC=D5ED OP: CMP 0001(IMM)  A:01 X:33 Y:88, P:25, S:FB
PC=D5EF OP: BEQ D5F5(REL)  A:01 X:33 Y:88, P:27, S:FB
PC=D5F5 OP: LDY 00B8(IMM)  A:01 X:33 Y:88, P:27, S:FB
PC=D5F7 OP: LDA 00AA(IMM)  A:01 X:33 Y:B8, P:A5, S:FB
PC=D5F9 OP: STA 0678(ABS)  A:AA X:33 Y:B8, P:A5, S:FB
PC=D5FC OP: JSR F7B6(ABS)  A:AA X:33 Y:B8, P:A5, S:FB
PC=F7B6 OP: CLC ----(IMP)  A:AA X:33 Y:B8, P:A5, S:F9
PC=F7B7 OP: LDA 00FF(IMM)  A:AA X:33 Y:B8, P:A4, S:F9
PC=F7B9 OP: STA 0001(ZPG)  A:FF X:33 Y:B8, P:A4, S:F9
PC=F7BB OP: BIT 0001(ZPG)  A:FF X:33 Y:B8, P:A4, S:F9
PC=F7BD OP: LDA 0055(IMM)  A:FF X:33 Y:B8, P:E4, S:F9
PC=F7BF OP: RTS ----(IMP)  A:55 X:33 Y:B8, P:64, S:F9
PC=D5FF OP: ORA 0678(ABS)  A:55 X:33 Y:B8, P:64, S:FB
PC=D602 OP: JSR F7C0(ABS)  A:FF X:33 Y:B8, P:E4, S:FB
PC=F7C0 OP: BCS F7CB(REL)  A:FF X:33 Y:B8, P:E4, S:F9
PC=F7C2 OP: BPL F7CB(REL)  A:FF X:33 Y:B8, P:E4, S:F9
PC=F7C4 OP: CMP 00FF(IMM)  A:FF X:33 Y:B8, P:E4, S:F9
PC=F7C6 OP: BNE F7CB(REL)  A:FF X:33 Y:B8, P:67, S:F9
PC=F7C8 OP: BVC F7CB(REL)  A:FF X:33 Y:B8, P:67, S:F9
PC=F7CA OP: RTS ----(IMP)  A:FF X:33 Y:B8, P:67, S:F9
PC=D605 OP: INY ----(IMP)  A:FF X:33 Y:B8, P:67, S:FB
PC=D606 OP: LDA 0000(IMM)  A:FF X:33 Y:B9, P:E5, S:FB
PC=D608 OP: STA 0678(ABS)  A:00 X:33 Y:B9, P:67, S:FB
PC=D60B OP: JSR F7CE(ABS)  A:00 X:33 Y:B9, P:67, S:FB
PC=F7CE OP: SEC ----(IMP)  A:00 X:33 Y:B9, P:67, S:F9
PC=F7CF OP: CLV ----(IMP)  A:00 X:33 Y:B9, P:67, S:F9
PC=F7D0 OP: LDA 0000(IMM)  A:00 X:33 Y:B9, P:27, S:F9
PC=F7D2 OP: RTS ----(IMP)  A:00 X:33 Y:B9, P:27, S:F9
PC=D60E OP: ORA 0678(ABS)  A:00 X:33 Y:B9, P:27, S:FB
PC=D611 OP: JSR F7D3(ABS)  A:00 X:33 Y:B9, P:27, S:FB
PC=F7D3 OP: BNE F7DC(REL)  A:00 X:33 Y:B9, P:27, S:F9
PC=F7D5 OP: BVS F7DC(REL)  A:00 X:33 Y:B9, P:27, S:F9
PC=F7D7 OP: BCC F7DC(REL)  A:00 X:33 Y:B9, P:27, S:F9
PC=F7D9 OP: BMI F7DC(REL)  A:00 X:33 Y:B9, P:27, S:F9
PC=F7DB OP: RTS ----(IMP)  A:00 X:33 Y:B9, P:27, S:F9
PC=D614 OP: INY ----(IMP)  A:00 X:33 Y:B9, P:27, S:FB
PC=D615 OP: LDA 00AA(IMM)  A:00 X:33 Y:BA, P:A5, S:FB
PC=D617 OP: STA 0678(ABS)  A:AA X:33 Y:BA, P:A5, S:FB
PC=D61A OP: JSR F7DF(ABS)  A:AA X:33 Y:BA, P:A5, S:FB
PC=F7DF OP: CLC ----(IMP)  A:AA X:33 Y:BA, P:A5, S:F9
PC=F7E0 OP: BIT 0001(ZPG)  A:AA X:33 Y:BA, P:A4, S:F9
PC=F7E2 OP: LDA 0055(IMM)  A:AA X:33 Y:BA, P:E4, S:F9
PC=F7E4 OP: RTS ----(IMP)  A:55 X:33 Y:BA, P:64, S:F9
PC=D61D OP: AND 0678(ABS)  A:55 X:33 Y:BA, P:64, S:FB
PC=D620 OP: JSR F7E5(ABS)  A:00 X:33 Y:BA, P:66, S:FB
PC=F7E5 OP: BNE F7EE(REL)  A:00 X:33 Y:BA, P:66, S:F9
PC=F7E7 OP: BVC F7EE(REL)  A:00 X:33 Y:BA, P:66, S:F9
PC=F7E9 OP: BCS F7EE(REL)  A:00 X:33 Y:BA, P:66, S:F9
PC=F7EB OP: BMI F7EE(REL)  A:00 X:33 Y:BA, P:66, S:F9
PC=F7ED OP: RTS ----(IMP)  A:00 X:33 Y:BA, P:66, S:F9
PC=D623 OP: INY ----(IMP)  A:00 X:33 Y:BA, P:66, S:FB
PC=D624 OP: LDA 00EF(IMM)  A:00 X:33 Y:BB, P:E4, S:FB
PC=D626 OP: STA 0678(ABS)  A:EF X:33 Y:BB, P:E4, S:FB
